id,height,peito_circ,cintura_circ,quadril_circ,coxa_circ,joelho_circ,panturrilha_circ,abdomen_circ,pescoco_circ,biceps_circ,split
syn_m006400-2-Pre,175.92,111.09,85.02,109.8,68.34,46.28,45.5,85.26,43.96,39.53,train
syn_m006410-0-Pre,193.49,117.36,104.73,123.94,73.65,49.59,48.38,111.04,44.27,36.33,train
syn_m006410-0-Pos,193.49,117.36,104.73,123.94,73.65,49.59,48.38,111.04,44.27,36.33,train
syn_m006412-0-Pre,174.39,101.91,94.85,98.25,55.69,38.25,36.43,95.54,42.69,32.59,train
syn_m006412-1-Pre,174.39,105.19,89.3,98.14,55.95,38.19,38.21,89.3,42.75,33.66,train
syn_m006420-1-Pos,184.52,114.44,95.79,110.01,63.07,42.93,41.73,98.07,43.29,35.18,train
syn_m006428-2-Pos,183.42,92.25,70.8,96.61,52.39,38.19,39.56,68.25,37.34,31.85,train
syn_m006439-0-Pre,181.43,98.34,86.12,108.49,62.02,43.3,39.58,89.56,39.92,33.11,train
syn_m006442-1-Pre,182.12,109.07,100.89,111.19,65.61,44.71,41.01,105.69,46.1,35.81,train
syn_m006446-0-Pos,187.93,109.6,100.04,112.06,63.2,43.94,42.62,105.77,43.34,33.99,train
syn_m006450-1-Pre,172.44,105.02,82.45,97.24,54.15,35.58,33.41,80.9,40.01,32.93,train
syn_m006454-2-Pre,190.4,119.98,92.26,117.16,73.0,46.52,44.15,92.92,43.17,42.7,train
syn_m006463-3-Pos,173.74,115.29,82.17,114.19,64.0,44.8,46.92,82.55,42.2,38.1,train
syn_m006465-0-Pos,177.37,98.55,88.81,100.18,57.03,38.96,38.61,90.36,40.2,30.77,train
syn_m006466-1-Pre,166.43,97.53,84.02,100.6,55.29,37.64,38.22,85.66,42.31,30.56,train
syn_m006474-1-Pre,173.28,103.91,90.39,102.41,60.42,41.53,37.87,90.75,39.99,35.47,train
syn_m006477-1-Pre,184.07,99.03,75.58,99.72,58.1,38.45,37.38,78.27,39.67,29.02,train
syn_m006478-2-Pos,181.02,99.89,72.55,103.77,62.11,42.47,43.38,72.44,39.86,32.25,train
syn_m006491-0-Pos,177.76,109.59,98.56,101.04,60.06,40.47,38.99,98.73,42.64,32.92,train
syn_m006492-0-Pre,187.57,97.53,90.53,109.21,65.33,43.86,41.46,93.14,40.85,32.35,train
syn_m006497-2-Pre,178.31,109.65,83.97,111.23,63.29,42.74,43.47,85.61,38.01,32.04,train
syn_m006497-3-Pre,178.31,114.68,79.28,109.72,63.75,42.73,45.45,79.48,39.64,34.42,train
syn_f006001-0-Pos,170.59,85.41,71.14,98.34,52.65,35.22,32.41,78.39,30.58,23.3,train
syn_f006009-1-Pos,163.8,107.47,87.95,116.62,65.52,41.71,36.47,99.87,38.65,35.18,train
syn_f006009-2-Pos,163.8,111.25,86.94,116.7,66.85,42.03,38.36,98.47,39.58,36.53,train
syn_f006010-1-Pre,169.38,95.18,75.38,108.86,59.6,39.81,31.74,83.08,33.46,30.57,train
syn_f006016-0-Pre,166.01,97.54,85.19,110.62,64.46,44.12,36.69,84.09,33.8,29.59,train
syn_f006023-0-Pre,165.48,119.57,104.18,127.46,70.03,46.15,37.79,111.32,36.74,36.52,train
syn_f006024-2-Pre,168.61,106.39,86.38,113.44,64.87,41.96,39.63,92.66,38.27,33.69,train
syn_f006028-3-Pos,161.83,96.49,69.27,93.64,55.22,38.79,39.11,75.21,37.12,28.12,train
syn_f006036-1-Pre,164.01,119.47,100.63,118.86,68.33,46.97,37.82,107.97,39.34,37.41,train
syn_f006037-3-Pre,164.48,104.89,81.89,113.08,70.02,48.28,43.58,84.61,37.25,38.4,train
syn_f006043-3-Pos,166.96,113.28,87.38,103.08,60.44,38.47,35.55,89.57,41.15,35.43,train
syn_f006056-2-Pos,163.54,95.55,75.03,104.89,63.38,41.6,38.93,79.28,35.27,32.05,train
syn_f006064-1-Pre,166.09,95.13,74.96,107.26,62.19,44.0,36.93,76.46,37.84,29.36,train
syn_f006069-3-Pos,181.86,110.11,88.46,111.39,67.97,44.51,44.98,96.93,40.33,36.84,train
syn_f006086-2-Pre,161.74,102.24,81.04,112.05,66.9,46.45,42.51,84.66,35.96,33.34,train
syn_f006105-1-Pre,173.73,119.04,98.35,115.6,67.92,46.57,41.65,99.13,43.44,39.12,train
syn_f006109-1-Pos,162.63,87.37,68.98,100.17,52.71,36.97,35.7,77.21,31.75,24.52,train
syn_f006124-0-Pre,155.87,87.61,71.15,97.86,52.55,36.77,28.73,77.2,29.66,28.15,train
syn_f006126-0-Pre,167.78,86.19,73.89,106.42,55.3,39.76,34.32,73.78,31.22,27.22,train
syn_f006131-1-Pre,180.64,114.7,99.09,121.29,65.37,45.23,42.56,102.18,40.17,34.8,train
syn_f006134-1-Pre,165.37,123.2,104.51,123.09,72.18,50.83,42.12,110.8,40.86,42.08,train
syn_f006137-0-Pos,166.73,95.4,83.87,117.19,64.75,45.8,35.96,89.75,36.02,35.39,train
syn_f006146-0-Pre,167.63,91.23,75.37,103.85,56.36,38.16,36.28,77.67,31.85,25.52,train
syn_f006158-2-Pos,170.95,103.04,82.49,110.49,65.58,43.68,37.76,93.68,36.74,34.69,train
syn_f006163-3-Pre,168.92,116.43,93.36,129.34,79.22,52.54,45.54,104.58,36.13,39.68,train
syn_f006184-3-Pre,168.68,121.45,91.93,112.61,70.1,42.97,43.13,91.57,40.69,40.4,train
syn_f006203-1-Pos,155.66,73.39,58.76,103.7,56.88,41.38,35.07,61.22,29.92,28.44,train
syn_f006214-2-Pos,170.32,108.47,82.86,108.28,62.98,41.56,39.66,88.09,38.21,36.75,train
syn_f006233-0-Pre,180.9,107.35,92.29,119.65,69.43,47.58,40.79,99.28,39.05,33.1,train
syn_f006248-2-Pos,165.18,88.93,64.13,98.81,59.43,40.46,40.4,71.43,34.45,31.25,train
syn_f006250-0-Pos,162.33,99.61,83.17,111.34,61.81,43.89,35.87,93.09,35.43,32.42,train
syn_f006266-1-Pos,165.33,116.01,93.11,104.35,60.47,42.56,41.12,93.21,38.59,36.55,train
syn_f006269-2-Pos,162.93,95.75,76.05,97.92,55.8,38.72,36.32,75.26,37.11,30.62,train
syn_f006282-3-Pre,167.87,103.51,75.84,107.63,65.84,44.2,41.97,80.86,37.17,31.65,train
syn_f006293-0-Pre,166.77,96.67,78.51,97.43,54.2,36.66,35.12,80.46,33.75,26.01,train
syn_f006296-0-Pos,163.55,95.7,79.59,103.69,55.35,40.34,37.22,81.89,31.79,27.89,train
syn_f006308-3-Pre,162.32,107.92,88.05,105.97,63.58,44.24,42.26,91.9,39.86,35.96,train
syn_f006313-2-Pos,173.11,101.0,82.44,121.57,71.36,49.03,44.63,92.35,36.75,38.05,train
syn_f006348-0-Pre,167.28,91.47,80.13,106.75,56.27,40.84,33.79,87.53,35.59,27.28,train
syn_f006355-0-Pre,169.58,84.51,76.02,111.99,61.27,41.54,36.17,82.4,32.72,27.21,train
syn_f006359-0-Pre,157.97,82.92,72.3,108.99,61.06,45.0,33.26,82.98,32.66,29.85,train
syn_f006374-2-Pre,166.23,111.1,94.36,112.05,67.36,43.81,40.26,93.39,40.39,39.03,train
syn_f006385-3-Pos,157.81,87.2,58.06,90.26,50.49,34.02,35.73,58.5,37.07,27.42,train
syn_f006388-3-Pre,158.24,84.76,60.53,100.16,58.48,39.8,37.09,66.36,36.26,30.29,train
syn_f006392-3-Pre,177.39,108.23,77.9,108.69,67.32,45.45,45.56,79.15,39.4,38.0,train
syn_f006393-1-Pos,164.8,88.29,70.13,108.98,64.53,43.64,40.39,76.86,31.4,29.85,train
syn_f006400-1-Pos,168.17,95.61,73.36,107.8,60.97,41.4,36.93,81.57,33.17,32.0,train
syn_f006402-2-Pre,172.93,96.87,78.01,110.19,61.52,43.2,38.81,79.19,36.32,30.99,train
syn_f006406-1-Pos,167.51,107.34,92.01,117.3,64.97,44.02,39.2,95.27,38.62,38.0,train
syn_f006416-3-Pos,167.97,106.93,82.46,105.27,63.18,40.35,39.79,89.4,38.04,35.48,train
syn_f006421-1-Pre,168.62,101.48,81.09,104.59,59.42,41.61,38.36,85.78,36.3,32.84,train
syn_f006437-2-Pos,154.65,95.03,76.77,102.24,57.82,38.5,36.14,86.03,34.2,31.01,train
syn_f006440-3-Pos,169.55,112.45,81.77,107.27,61.58,40.47,40.21,88.39,37.12,35.8,train
syn_f006443-3-Pos,159.27,112.6,90.67,114.02,66.65,47.29,42.73,99.43,39.55,40.09,train
syn_f006444-2-Pos,164.93,87.55,62.16,112.05,65.44,40.99,39.61,67.14,32.52,28.88,train
syn_f006464-1-Pre,173.3,84.14,65.07,98.42,52.71,37.98,35.46,69.98,32.96,23.13,train
syn_f006466-0-Pos,157.36,92.37,80.34,105.0,57.83,38.26,34.08,84.38,34.2,28.93,train
syn_f006471-1-Pos,167.14,96.4,79.21,104.5,58.18,39.47,35.85,85.84,37.05,26.63,train
syn_f006479-0-Pos,168.36,93.41,78.54,104.38,56.41,40.83,35.35,89.82,32.14,29.19,train
syn_f006480-3-Pre,168.18,121.27,95.94,123.83,74.29,49.09,42.83,103.43,38.16,40.7,train
syn_f006489-0-Pre,166.56,80.11,61.67,102.09,51.42,38.73,33.74,71.51,30.3,21.27,train
syn_f006492-2-Pos,161.66,115.63,92.54,115.75,68.69,47.39,40.29,98.58,40.16,38.07,train
syn_m006511-3-Pos,196.22,124.83,95.15,105.79,61.79,42.45,44.16,95.62,45.6,39.4,train
syn_m006516-0-Pre,169.03,103.71,93.98,98.55,58.16,42.22,39.74,96.5,40.06,31.38,train
syn_m006525-2-Pos,180.75,124.56,105.7,116.06,68.43,47.09,44.65,106.53,43.8,39.86,train
syn_m006533-3-Pre,183.48,110.19,75.9,109.04,61.65,42.03,41.0,77.28,41.45,37.52,train
syn_m006539-3-Pre,174.27,116.39,81.86,105.55,60.82,44.37,44.97,83.01,47.26,40.67,train
syn_m006540-0-Pre,169.44,81.33,70.87,94.29,51.32,34.88,32.29,73.18,36.43,24.89,train
syn_m006547-1-Pre,185.45,113.16,98.33,112.06,66.44,45.68,45.38,99.53,42.7,34.88,train
syn_m006553-1-Pre,182.44,102.88,87.58,99.03,56.85,36.71,36.88,87.58,41.01,33.14,train
syn_m006554-0-Pre,172.74,116.59,109.26,108.15,63.62,46.98,40.4,109.2,45.81,36.95,train
syn_m006554-3-Pos,172.74,127.34,92.1,109.05,65.16,46.95,46.08,90.17,47.66,42.15,train
syn_m006557-3-Pos,179.58,113.26,77.47,102.61,59.43,41.47,41.33,75.61,40.37,36.92,train
syn_m006565-1-Pre,182.36,116.78,100.6,110.99,65.76,45.42,41.26,101.89,41.07,37.79,train
syn_m006568-2-Pos,185.88,105.79,87.28,110.85,67.54,45.07,43.43,87.83,40.62,37.88,train
syn_m006572-3-Pre,179.18,108.85,75.7,105.06,63.22,41.16,44.94,77.38,49.08,37.29,train
syn_m006574-0-Pos,177.53,88.39,75.94,95.99,50.4,35.22,31.61,78.32,34.21,25.56,train
syn_m006578-0-Pos,160.64,92.81,78.61,100.17,56.96,38.58,35.12,79.56,35.23,29.7,train
syn_m006582-2-Pre,178.2,111.87,86.25,98.97,57.88,39.3,41.28,85.69,43.04,38.14,train
syn_m006588-1-Pos,185.21,107.19,83.86,102.99,60.61,40.89,38.83,83.41,38.38,31.6,train
syn_m006590-2-Pre,177.21,101.11,71.29,101.16,56.14,38.13,35.98,71.5,38.71,34.41,train
syn_m006590-3-Pre,177.21,104.92,66.88,101.66,56.51,38.1,37.96,65.78,39.53,36.97,train
syn_m006602-0-Pre,173.82,95.08,89.21,106.94,61.32,42.62,39.17,90.62,38.92,33.0,train
syn_m006609-3-Pre,171.54,113.24,81.53,101.88,61.94,42.85,45.36,77.23,39.72,38.65,train
syn_m006615-1-Pre,181.06,112.44,93.43,101.42,57.9,39.26,35.64,94.38,40.84,33.19,train
syn_m006635-1-Pre,178.78,112.98,95.39,110.86,65.12,44.1,42.78,95.66,43.52,39.09,train
syn_m006640-2-Pos,172.52,107.8,87.27,100.15,57.86,40.92,41.76,86.28,40.1,34.16,train
syn_m006641-1-Pos,184.73,104.23,84.13,107.02,62.37,43.42,38.76,87.27,41.16,33.93,train
syn_m006645-1-Pre,179.86,106.02,95.55,102.3,59.86,41.51,40.68,95.42,40.65,31.63,train
syn_m006647-3-Pre,175.34,111.89,77.23,108.08,62.8,42.69,43.37,76.67,40.37,39.25,train
syn_m006653-1-Pos,168.11,102.75,82.03,98.01,57.69,39.1,37.03,80.53,41.34,32.71,train
syn_m006654-1-Pre,160.08,91.97,79.92,101.3,59.39,40.74,34.28,79.23,36.88,29.16,train
syn_m006662-2-Pre,189.07,121.88,95.08,111.03,64.1,43.43,41.94,94.87,44.38,37.83,train
syn_m006694-2-Pre,182.55,112.59,89.89,114.8,68.08,44.12,48.26,90.18,43.55,40.18,train
syn_m006700-1-Pre,170.36,90.69,72.33,98.61,58.22,41.52,37.8,72.76,36.8,31.11,train
syn_m006702-2-Pos,187.91,100.22,74.23,108.26,62.87,40.39,40.31,80.69,40.84,30.96,train
syn_m006708-0-Pre,160.41,102.41,96.97,97.96,54.65,41.03,35.4,96.79,41.83,31.9,train
syn_m006726-3-Pre,179.85,124.27,88.85,118.05,69.83,46.67,49.1,89.67,42.85,38.93,train
syn_m006726-3-Pos,179.85,124.27,88.85,118.05,69.83,46.67,49.1,89.67,42.85,38.93,train
syn_m006735-0-Pos,189.01,92.75,85.63,103.55,58.48,38.19,36.99,88.8,36.57,26.23,train
syn_m006745-0-Pos,172.82,111.76,103.01,112.8,64.45,42.68,38.4,107.71,43.36,33.44,train
syn_m006750-2-Pre,168.98,114.58,84.84,104.15,64.6,41.84,44.18,85.71,45.24,38.41,train
syn_m006764-2-Pos,185.4,111.48,90.82,100.64,61.22,40.85,43.59,92.43,43.44,37.54,train
syn_m006778-0-Pre,184.92,115.85,100.37,112.25,62.12,44.32,39.23,105.92,43.48,35.08,train
syn_m006804-2-Pre,177.01,106.59,82.68,102.21,59.26,38.26,39.1,84.81,39.08,33.82,train
syn_m006842-3-Pos,178.45,106.9,72.51,106.33,64.31,44.71,46.27,70.55,39.09,35.74,train
syn_m006856-1-Pre,169.21,99.1,85.67,95.81,55.0,38.01,36.99,85.14,38.69,30.88,train
syn_m006865-2-Pos,197.6,125.13,100.88,117.44,69.6,45.75,45.86,102.65,45.86,39.57,train
syn_m006882-2-Pos,175.91,109.02,88.4,104.48,60.87,40.35,43.46,87.96,41.93,35.57,train
syn_m006894-0-Pos,173.6,97.93,93.65,106.59,63.49,42.36,38.1,97.18,39.96,32.42,train
syn_m006913-3-Pos,179.29,115.66,85.87,110.99,66.03,43.89,45.14,86.27,41.85,37.5,train
syn_m006919-2-Pre,178.11,109.6,76.98,113.48,70.51,46.32,47.47,79.57,38.92,36.15,train
syn_m006929-2-Pos,167.37,102.43,78.44,104.76,62.07,40.24,38.36,78.06,38.61,33.62,train
syn_m006956-3-Pos,191.73,119.84,85.32,107.47,63.91,41.24,42.42,86.23,42.75,38.93,train
syn_m006961-0-Pos,189.01,104.97,100.75,109.17,62.14,43.98,41.89,101.55,39.71,30.82,train
syn_m006963-3-Pre,186.89,118.56,87.43,115.29,65.96,45.32,45.24,88.08,45.45,37.94,train
syn_m006978-1-Pos,172.6,94.78,77.08,105.24,61.07,40.12,37.52,80.48,39.05,33.42,train
syn_m006987-0-Pos,178.74,86.06,78.75,109.58,60.62,42.76,35.91,84.1,38.35,28.17,train
syn_f006504-0-Pos,165.48,102.48,88.92,108.56,63.4,44.92,35.64,90.37,37.6,32.12,train
syn_f006504-1-Pos,165.48,104.34,87.93,107.07,64.74,45.33,37.46,87.36,38.67,33.32,train
syn_f006505-2-Pre,159.12,104.17,87.21,107.52,61.8,43.21,36.06,89.25,38.73,35.27,train
syn_f006517-1-Pos,177.77,99.77,80.39,111.57,63.29,40.88,39.85,91.19,37.27,30.64,train
syn_f006522-3-Pos,159.11,106.51,79.18,110.01,66.52,45.51,39.52,80.61,34.48,35.44,train
syn_f006534-2-Pre,172.06,103.56,83.82,107.07,60.88,39.7,38.32,91.68,35.33,31.24,train
syn_f006544-3-Pre,164.22,88.57,59.64,102.52,60.85,40.82,38.47,73.57,33.76,31.71,train
syn_f006549-1-Pre,171.95,101.1,82.75,112.82,66.1,48.62,43.0,88.99,37.54,33.76,train
syn_f006550-3-Pos,170.64,105.28,84.82,117.4,72.25,47.48,46.02,99.84,37.6,37.11,train
syn_f006558-2-Pos,168.66,86.17,67.01,95.73,52.92,35.34,36.16,71.16,32.61,26.73,train
syn_f006563-0-Pre,160.97,106.4,82.97,108.96,62.88,45.49,36.52,86.95,36.54,35.36,train
syn_f006564-1-Pos,173.41,108.34,92.19,121.24,71.53,44.87,40.2,97.95,39.36,35.67,train
syn_f006574-3-Pos,182.39,100.99,76.23,105.51,63.54,40.01,41.51,79.57,36.41,31.97,train
syn_f006575-2-Pos,158.56,89.45,72.24,99.9,56.99,39.64,39.53,75.95,35.25,32.59,train
syn_f006577-1-Pre,167.62,107.2,88.57,109.44,61.59,42.46,35.74,93.61,39.36,34.95,train
syn_f006592-0-Pre,171.79,109.73,94.94,115.57,65.49,43.18,38.83,99.4,36.13,35.79,train
syn_f006592-0-Pos,171.79,109.73,94.94,115.57,65.49,43.18,38.83,99.4,36.13,35.79,train
syn_f006620-1-Pos,162.63,82.43,67.51,89.66,48.1,34.09,31.34,76.6,35.77,24.06,train
syn_f006624-3-Pos,168.58,115.58,87.57,119.06,74.13,52.17,46.67,93.67,38.62,38.78,train
syn_f006629-2-Pos,161.78,76.24,61.26,95.84,52.71,32.78,34.59,68.49,31.3,26.16,train
syn_f006637-3-Pre,167.38,114.24,87.32,117.43,73.21,49.78,45.16,95.07,42.33,41.77,train
syn_f006641-0-Pos,166.71,107.49,92.47,110.76,62.76,45.03,37.75,101.97,36.9,34.44,train
syn_f006641-3-Pre,166.71,114.37,88.12,109.61,67.11,46.1,43.34,96.34,39.36,38.8,train
syn_f006647-2-Pos,168.59,118.37,93.17,115.43,67.04,46.34,42.97,103.37,37.63,37.23,train
syn_f006655-0-Pos,165.05,73.82,57.31,95.67,48.73,32.54,31.32,65.21,28.52,20.71,train
syn_f006658-0-Pos,168.13,103.29,86.84,112.61,61.9,43.56,37.11,94.87,34.51,31.71,train
syn_f006661-2-Pre,159.83,96.21,77.29,103.39,59.41,39.67,37.67,84.79,36.51,31.36,train
syn_f006667-1-Pre,165.71,92.11,78.08,105.97,63.08,44.96,37.59,84.18,34.4,30.34,train
syn_f006668-3-Pre,170.15,108.42,83.7,113.31,72.03,49.12,45.0,90.41,41.15,36.23,train
syn_f006670-2-Pos,169.95,100.87,76.62,108.91,63.61,42.14,38.26,83.48,37.17,30.58,train
syn_f006693-1-Pos,154.7,99.02,82.06,100.19,57.93,39.78,30.88,89.73,36.4,31.01,train
syn_f006696-3-Pos,180.18,99.18,70.76,105.39,61.79,39.9,42.75,76.03,33.75,31.18,train
syn_f006709-2-Pre,155.96,104.2,85.54,101.44,59.18,39.29,33.59,90.12,39.94,34.82,train
syn_f006718-3-Pre,159.86,90.13,62.8,97.01,54.33,38.32,37.0,65.49,28.82,28.1,train
syn_f006726-3-Pos,181.31,117.98,93.06,116.21,69.96,45.8,43.03,98.15,40.65,40.23,train
syn_f006733-2-Pos,161.02,119.59,98.66,117.69,74.47,53.42,44.61,103.61,42.35,40.39,train
syn_f006734-3-Pos,168.64,102.04,76.0,112.36,65.8,41.09,41.96,83.65,36.25,34.59,train
syn_f006735-3-Pre,183.24,99.97,73.7,119.67,71.74,44.03,44.53,84.92,38.26,34.96,train
syn_f006739-2-Pre,155.49,113.82,96.57,117.99,63.3,42.22,36.19,110.87,42.3,36.67,train
syn_f006740-1-Pos,166.66,105.31,92.61,111.15,64.01,48.14,38.37,99.71,37.01,33.71,train
syn_f006743-1-Pos,172.3,115.25,93.06,121.1,71.58,47.02,39.88,95.1,35.92,38.04,train
syn_f006761-3-Pos,168.0,101.52,76.45,104.9,59.65,38.03,38.01,84.98,36.49,30.94,train
syn_f006763-3-Pre,156.84,103.98,81.88,107.98,66.18,45.13,41.27,90.8,41.34,36.14,train
syn_f006768-3-Pre,178.36,118.15,95.12,121.79,73.48,47.76,45.97,100.4,43.59,40.11,train
syn_f006793-1-Pre,164.68,95.54,80.18,110.87,64.56,44.29,39.36,82.66,36.08,30.52,train
syn_f006816-3-Pos,156.28,84.58,62.9,89.33,52.13,33.95,33.87,65.22,32.14,27.64,train
syn_f006826-2-Pre,172.1,108.96,89.56,110.59,62.03,42.17,41.85,93.52,35.15,30.87,train
syn_f006833-1-Pre,150.8,84.04,70.38,100.11,59.1,43.83,33.89,75.53,32.21,27.04,train
syn_f006840-0-Pos,167.87,97.11,84.78,106.42,60.87,44.45,39.87,93.86,35.13,30.27,train
syn_f006840-3-Pos,167.87,102.26,81.94,106.56,65.75,45.44,45.64,86.96,37.72,34.4,train
syn_f006847-2-Pre,156.61,78.69,63.97,100.0,52.99,38.58,33.5,74.08,33.13,22.79,train
syn_f006856-3-Pos,165.34,116.98,84.16,114.89,72.51,50.69,44.51,89.34,37.64,39.33,train
syn_f006857-3-Pos,177.62,113.58,90.01,119.5,74.15,48.78,46.53,96.95,40.24,36.51,train
syn_f006867-1-Pos,171.91,97.2,82.48,106.75,60.32,42.35,38.02,86.58,34.03,30.75,train
syn_f006868-0-Pre,168.47,98.92,84.41,118.34,67.77,46.41,42.01,87.43,32.93,33.49,train
syn_f006868-0-Pos,168.47,98.92,84.41,118.34,67.77,46.41,42.01,87.43,32.93,33.49,train
syn_f006890-1-Pre,160.47,93.07,77.72,101.94,57.46,41.59,37.23,82.3,34.29,29.43,train
syn_f006895-1-Pos,169.41,92.45,67.19,100.73,56.12,38.52,36.73,72.17,33.46,26.76,train
syn_f006896-0-Pos,160.6,73.08,55.48,94.03,44.29,32.42,31.44,53.64,27.63,17.52,train
syn_f006918-0-Pos,157.86,71.42,58.29,85.84,44.19,30.22,26.6,65.67,29.65,21.47,train
syn_f006919-1-Pre,152.34,100.78,81.38,103.87,55.77,38.97,36.13,89.57,33.74,31.05,train
syn_f006940-0-Pre,171.99,125.97,113.5,133.8,76.12,50.41,42.26,118.16,43.13,44.66,train
syn_f006949-3-Pos,161.27,101.23,80.45,102.76,62.45,41.72,40.27,79.77,35.73,33.79,train
syn_f006960-3-Pre,161.99,123.16,99.02,120.63,69.77,45.88,40.07,101.78,40.61,38.64,train
syn_f006963-0-Pre,169.8,98.74,79.24,113.73,64.53,41.8,38.13,87.72,36.43,30.21,train
syn_f006965-3-Pre,172.17,102.64,81.65,110.48,67.34,45.16,45.9,88.91,38.39,35.8,train
syn_f006986-0-Pre,173.72,105.17,91.28,114.05,64.02,43.02,39.04,98.03,37.9,30.13,train
syn_f006986-2-Pos,173.72,109.69,89.21,114.33,67.07,43.63,42.66,94.36,39.95,33.42,train
syn_f006993-0-Pos,155.27,111.99,98.53,109.1,60.53,45.84,34.15,98.59,37.92,36.3,train
syn_m007016-0-Pre,185.64,101.69,90.07,113.18,67.46,44.78,38.14,95.35,39.15,32.41,train
syn_m007033-1-Pos,181.66,94.33,72.59,99.51,58.81,37.56,37.54,74.72,35.83,29.58,train
syn_m007033-2-Pos,181.66,98.96,68.3,99.95,59.06,37.48,39.48,68.64,36.27,32.05,train
syn_m007035-1-Pre,182.18,98.84,84.94,108.35,60.87,42.92,42.13,89.42,39.12,32.2,train
syn_m007037-0-Pre,169.6,100.59,96.96,96.93,56.45,37.02,33.73,98.13,39.86,31.2,train
syn_m007055-2-Pre,181.89,90.63,56.83,91.75,50.42,32.46,35.64,53.64,37.1,28.98,train
syn_m007059-0-Pre,168.34,97.86,82.39,102.6,56.64,40.1,33.09,83.47,40.36,30.67,train
syn_m007060-0-Pre,181.91,103.77,96.96,110.22,63.09,41.07,38.85,100.03,40.35,28.86,train
syn_m007075-3-Pre,185.45,113.46,79.54,107.01,64.71,42.61,45.77,79.3,42.1,37.66,train
syn_m007076-1-Pos,185.41,99.7,79.12,99.15,54.92,36.47,37.34,77.49,39.36,28.46,train
syn_m007081-2-Pre,179.14,99.42,74.39,105.53,60.25,39.77,40.2,77.1,39.59,34.91,train
syn_m007085-0-Pos,175.11,111.76,103.11,113.75,68.37,45.27,41.81,108.35,41.33,35.82,train
syn_m007108-0-Pos,196.46,121.73,115.7,122.29,70.27,49.23,46.5,124.69,45.23,36.23,train
syn_m007122-1-Pre,178.18,100.12,82.8,103.76,55.44,39.0,35.81,84.16,39.63,30.2,train
syn_m007124-0-Pre,173.6,114.77,114.27,110.6,65.78,44.28,41.26,115.5,44.48,37.17,train
syn_m007125-1-Pos,180.83,97.15,82.6,104.67,60.5,43.39,40.75,84.94,37.49,30.2,train
syn_m007134-3-Pos,187.09,135.36,98.18,119.68,71.78,49.35,49.41,100.88,50.88,44.4,train
syn_m007135-1-Pre,193.67,121.42,106.34,120.46,73.17,48.78,47.43,108.61,45.83,38.86,train
syn_m007136-1-Pos,181.13,113.34,94.29,111.55,65.67,45.43,45.08,96.5,43.1,39.36,train
syn_m007139-3-Pre,185.39,115.4,75.23,109.82,65.54,43.11,43.62,75.91,40.54,40.88,train
syn_m007144-1-Pos,171.92,107.79,89.56,105.58,60.69,40.19,40.68,89.33,48.01,35.88,train
syn_m007153-3-Pos,177.92,118.05,82.99,113.55,69.38,45.65,47.13,82.57,45.15,43.19,train
syn_m007165-3-Pre,173.34,127.0,90.65,112.46,69.13,46.97,46.83,90.14,47.43,42.25,train
syn_m007169-0-Pre,176.68,106.04,97.26,104.5,56.09,37.36,35.39,98.34,39.94,26.43,train
syn_m007176-1-Pre,167.81,107.96,90.0,102.35,59.73,40.84,38.76,89.89,40.94,35.76,train
syn_m007180-0-Pre,186.65,100.61,94.38,107.07,64.69,44.5,38.96,95.73,43.65,32.06,train
syn_m007196-0-Pre,190.24,111.91,102.07,105.71,56.09,41.73,39.03,107.51,41.7,30.18,train
syn_m007201-0-Pos,176.25,105.28,97.51,104.83,61.28,42.65,36.29,98.76,38.9,31.36,train
syn_m007206-2-Pos,170.56,119.0,98.29,106.06,66.11,46.01,45.66,101.5,44.61,41.31,train
syn_m007207-3-Pre,173.13,98.19,61.91,102.62,58.77,38.38,39.06,60.73,39.29,33.85,train
syn_m007213-0-Pre,181.48,109.13,97.84,106.05,60.79,40.53,34.91,98.18,41.6,32.86,train
syn_m007220-0-Pos,176.49,93.5,85.51,103.12,54.84,38.79,38.0,87.99,39.17,25.73,train
syn_m007226-3-Pos,163.63,117.48,76.54,98.92,54.87,37.05,39.8,72.42,42.29,39.26,train
syn_m007231-2-Pos,181.5,98.04,78.74,106.67,58.69,37.56,36.29,78.74,39.44,33.37,train
syn_m007246-2-Pre,193.54,96.83,68.54,97.37,55.08,37.15,36.61,68.39,36.63,31.12,train
syn_m007249-1-Pos,183.17,115.0,100.36,114.76,67.59,45.7,45.81,102.11,45.39,36.87,train
syn_m007254-3-Pre,173.02,106.83,69.21,105.42,59.94,39.88,42.05,67.4,41.49,35.36,train
syn_m007264-0-Pos,176.04,102.76,90.47,101.8,59.87,40.87,38.51,90.85,40.15,33.29,train
syn_m007264-1-Pre,176.04,106.31,85.39,101.8,60.08,40.83,40.4,84.64,40.65,35.09,train
syn_m007269-3-Pre,167.84,113.34,75.78,111.32,65.46,43.15,43.07,75.03,41.72,42.99,train
syn_m007283-2-Pre,171.92,105.35,78.16,104.35,60.66,41.28,40.93,73.34,40.16,35.23,train
syn_m007289-2-Pre,170.33,106.54,76.62,97.05,57.29,38.75,40.23,76.83,39.31,36.2,train
syn_m007299-0-Pre,179.87,98.39,88.06,103.07,61.14,44.78,37.39,89.68,40.94,30.2,train
syn_m007305-0-Pos,185.29,86.3,78.82,99.63,55.84,37.08,33.84,80.92,37.27,24.0,train
