id,height,peito_circ,cintura_circ,quadril_circ,coxa_circ,joelho_circ,panturrilha_circ,abdomen_circ,pescoco_circ,biceps_circ,split
syn_m005490-1-Pre,176.86,102.04,87.04,106.97,66.7,46.52,39.3,88.67,40.7,35.58,test
syn_f005019-0-Pre,173.39,95.7,77.77,97.84,56.09,41.18,35.68,85.5,34.61,28.61,test
syn_f005033-2-Pre,171.87,101.04,81.74,111.35,66.39,45.1,43.07,87.54,36.39,31.31,test
syn_f005034-2-Pos,162.33,106.22,84.29,108.83,63.66,39.44,37.85,91.97,39.72,33.95,test
syn_f005034-3-Pre,162.33,108.97,82.99,108.92,65.15,39.78,39.85,90.35,40.93,35.11,test
syn_f005049-1-Pos,174.26,88.16,68.16,109.24,60.07,38.14,35.23,74.13,35.29,27.5,unknown
syn_f005055-3-Pre,171.35,105.11,74.42,106.07,62.41,41.76,43.91,75.97,37.51,31.48,test
syn_f005058-0-Pre,175.38,104.04,82.0,112.93,64.28,41.33,37.19,88.19,33.29,30.18,unknown
syn_f005077-3-Pre,155.18,117.57,89.28,100.64,61.46,40.69,37.09,86.13,40.2,34.33,test
syn_f005082-2-Pre,172.67,76.9,55.12,104.6,58.77,41.22,39.12,62.35,29.83,26.98,test
syn_f005086-0-Pos,164.41,102.51,86.53,117.04,68.74,46.34,37.39,88.15,35.88,35.73,test
syn_f005092-2-Pos,164.48,81.84,62.87,99.41,59.47,40.94,39.29,67.53,32.69,27.09,test
syn_f005116-0-Pre,163.18,86.69,68.84,97.57,51.25,34.35,30.42,72.08,27.79,23.18,unknown
syn_f005157-1-Pre,168.53,92.93,75.29,100.71,56.1,39.03,37.24,76.09,33.91,26.0,unknown
syn_f005176-2-Pos,163.33,90.68,67.75,96.47,55.02,38.7,36.73,74.11,35.81,30.42,test
syn_f005180-3-Pre,165.62,115.94,89.03,114.13,70.1,48.94,44.67,97.74,39.66,39.33,test
syn_f005193-2-Pre,146.4,106.81,86.54,103.62,59.38,41.92,32.27,92.54,37.98,34.44,unknown
syn_f005197-3-Pre,163.73,109.12,86.82,108.72,64.27,41.8,39.15,96.39,37.61,33.5,test
syn_f005207-0-Pos,164.49,79.19,61.58,94.42,50.83,36.16,33.47,72.73,31.08,23.08,test
syn_f005222-3-Pre,173.05,119.46,99.93,123.06,75.17,50.5,42.26,102.51,44.96,41.27,test
syn_f005236-3-Pos,175.75,121.54,102.51,126.95,75.48,51.12,49.49,111.22,44.42,41.63,test
syn_f005241-2-Pos,166.16,102.11,79.12,118.19,69.83,49.95,43.88,88.73,37.16,34.26,test
syn_f005255-1-Pre,160.36,90.32,70.16,102.32,55.2,40.08,35.48,80.64,32.89,26.41,unknown
syn_f005258-3-Pos,175.15,104.69,75.87,106.47,65.97,44.81,44.87,79.08,37.39,36.98,test
syn_f005264-3-Pos,178.23,127.72,98.43,123.56,73.96,46.38,46.57,99.53,42.22,43.08,test
syn_f005269-3-Pre,167.21,112.83,85.71,112.83,70.62,45.03,42.03,92.14,39.23,36.31,test
syn_f005304-0-Pre,178.81,123.82,104.76,131.52,73.45,48.49,40.14,116.01,38.81,37.96,test
syn_f005306-3-Pos,171.88,99.71,73.13,110.86,64.11,38.88,40.08,78.25,36.68,32.03,unknown
syn_f005312-0-Pos,165.9,105.0,89.91,110.74,63.13,43.9,36.2,95.06,36.8,32.61,unknown
syn_f005327-3-Pre,165.74,111.46,84.79,104.34,58.92,39.36,39.48,85.3,38.97,34.11,test
syn_f005329-1-Pos,158.95,92.35,75.29,108.66,61.27,44.43,37.21,79.7,30.99,27.46,test
syn_f005332-1-Pre,173.58,85.99,61.19,109.05,61.42,38.35,38.37,77.75,30.74,26.52,unknown
syn_f005343-3-Pre,167.56,111.45,83.32,110.17,66.38,45.11,43.86,88.73,38.03,35.27,test
syn_f005356-2-Pos,169.69,98.23,73.8,106.06,61.78,43.31,44.43,77.89,36.13,33.59,test
syn_f005364-0-Pre,160.35,97.0,75.57,97.19,55.24,40.33,35.33,76.92,33.62,29.96,unknown
syn_f005365-1-Pre,169.31,85.37,67.84,98.91,52.71,36.81,35.21,70.31,34.27,24.39,unknown
syn_f005378-1-Pos,161.66,94.34,74.81,103.96,60.2,41.69,37.07,81.57,35.91,28.5,unknown
syn_f005384-1-Pre,165.24,125.33,106.18,126.58,72.28,45.65,39.85,116.35,41.41,41.27,test
syn_f005389-0-Pos,167.54,100.04,86.0,102.09,54.78,43.57,36.47,90.37,35.09,31.09,test
syn_f005401-1-Pos,171.98,108.53,95.83,117.78,68.85,47.03,38.46,99.26,38.08,38.82,test
syn_f005437-0-Pre,165.28,95.56,78.34,104.29,59.1,38.75,32.3,84.87,33.03,30.49,unknown
syn_f005455-0-Pre,156.16,91.89,81.29,110.69,60.79,42.68,35.4,84.2,33.51,28.81,test
syn_f005473-2-Pre,169.24,115.41,91.45,112.18,65.31,46.79,43.03,94.48,37.73,35.44,test
syn_m005532-0-Pos,170.38,106.39,100.09,105.15,57.81,40.18,35.35,100.9,44.73,34.31,test
syn_m005537-0-Pre,193.11,99.07,91.78,109.95,61.62,40.59,38.45,93.78,42.19,29.03,unknown
syn_m005540-3-Pos,189.17,119.43,80.59,111.94,67.78,45.53,48.05,82.06,45.23,41.77,test
syn_m005546-2-Pre,171.32,100.93,73.6,99.18,58.91,39.84,40.51,72.42,39.97,33.94,test
syn_m005558-0-Pos,173.73,102.73,98.09,99.04,58.17,40.28,34.34,100.84,40.33,32.23,test
syn_m005630-2-Pos,179.25,93.68,63.17,90.18,52.5,34.82,35.77,60.25,35.81,30.68,unknown
syn_m005649-2-Pre,172.46,106.38,76.76,99.16,58.13,38.9,41.52,74.21,38.26,36.27,test
syn_m005650-0-Pos,175.32,98.3,86.96,106.11,60.57,42.97,40.64,88.34,39.18,27.75,unknown
syn_m005658-0-Pos,172.23,109.58,102.02,103.83,60.45,43.09,38.13,104.92,45.58,34.33,test
syn_m005670-0-Pos,180.92,104.67,94.08,105.57,59.44,40.01,35.17,95.6,41.62,31.89,test
syn_m005672-0-Pre,183.58,109.08,100.53,99.56,58.49,38.87,37.88,100.43,41.24,30.31,test
syn_m005675-0-Pos,177.8,101.9,88.88,98.35,53.82,37.01,35.1,91.01,38.74,27.74,test
syn_m005676-2-Pre,172.73,86.36,60.53,92.51,51.48,36.6,36.28,60.31,35.17,29.08,unknown
syn_m005679-3-Pos,180.75,125.2,95.23,113.39,66.8,44.08,45.13,95.39,46.25,43.14,test
syn_m005702-1-Pos,182.58,107.31,90.55,108.11,60.46,41.62,41.06,90.55,43.6,35.94,test
syn_m005729-3-Pre,185.55,108.46,66.5,96.46,53.95,34.05,38.94,66.92,36.5,32.58,unknown
syn_m005737-2-Pos,174.93,114.79,91.52,109.96,64.85,43.79,44.98,91.74,41.92,37.19,unknown
syn_m005765-0-Pre,178.85,111.94,104.83,107.05,62.05,43.09,41.45,106.77,41.64,33.66,test
syn_m005784-1-Pos,168.94,82.57,63.21,96.41,50.73,34.26,34.62,58.43,35.26,25.96,unknown
syn_m005798-2-Pos,175.55,98.69,82.02,105.05,62.57,41.92,41.5,82.12,40.43,34.64,test
syn_m005832-1-Pos,170.66,106.77,93.37,100.91,59.6,42.42,39.25,94.09,42.3,36.18,unknown
syn_m005864-0-Pos,174.6,90.0,76.42,99.68,54.64,37.67,35.67,77.3,36.94,29.73,unknown
syn_m005865-2-Pos,170.62,94.47,66.71,91.54,55.57,37.76,37.37,64.14,38.65,31.79,test
syn_m005886-1-Pre,181.56,102.82,89.77,105.72,60.48,44.44,39.99,91.85,38.65,33.31,test
syn_m005891-1-Pre,182.89,106.53,92.96,113.54,67.69,45.81,45.83,94.74,41.27,35.37,unknown
syn_m005892-2-Pos,167.05,96.14,67.6,97.07,53.59,37.84,39.78,66.28,35.39,32.11,unknown
syn_m005904-0-Pos,161.66,88.8,75.03,92.6,53.1,35.53,32.86,80.08,34.98,27.82,unknown
syn_m005912-2-Pos,188.06,113.89,81.97,110.38,65.48,43.69,43.34,84.62,41.97,37.25,unknown
syn_m005922-0-Pos,186.82,91.91,87.33,97.74,53.28,38.42,34.2,91.71,36.78,22.62,test
syn_m005927-1-Pos,189.77,106.31,90.11,104.31,61.08,40.97,36.03,95.21,39.9,31.76,unknown
syn_m005932-3-Pre,176.37,108.4,66.34,102.71,59.24,38.7,42.28,62.47,40.22,36.45,unknown
syn_m005956-1-Pre,172.41,92.34,71.14,94.58,53.18,37.18,35.64,69.75,37.63,28.44,unknown
syn_m005961-0-Pos,167.56,86.69,74.15,90.45,49.35,34.96,32.63,75.62,34.4,22.84,unknown
syn_m005966-2-Pos,178.6,105.33,79.94,97.32,53.81,35.31,36.04,80.86,39.97,32.49,unknown
syn_m005973-1-Pre,194.18,125.59,112.94,116.37,68.68,47.78,47.14,117.95,47.09,36.45,test
syn_m005981-0-Pos,189.93,102.28,90.0,104.41,60.76,43.23,39.57,91.69,38.69,30.06,unknown
syn_m005988-2-Pos,170.57,102.64,79.81,103.7,60.77,42.15,41.44,79.59,39.66,34.45,unknown
syn_m005995-1-Pos,171.58,109.12,95.74,100.31,57.05,42.27,38.63,95.83,41.84,34.82,unknown
syn_f005524-1-Pos,165.92,104.0,90.63,115.36,64.92,43.67,39.72,96.83,38.44,33.33,test
syn_f005524-3-Pos,165.92,108.34,87.82,114.87,68.17,44.51,43.57,95.01,40.03,36.15,test
syn_f005531-0-Pre,158.01,88.37,75.55,105.46,58.73,42.61,36.43,84.32,34.04,29.64,test
syn_f005541-0-Pre,178.21,89.64,77.51,106.52,56.21,36.49,35.99,84.1,33.36,25.09,unknown
syn_f005545-0-Pre,157.85,94.97,77.5,103.18,55.01,38.77,33.16,83.18,34.35,29.05,test
syn_f005563-2-Pos,179.09,100.56,79.33,108.32,63.31,41.18,38.7,84.83,37.98,29.82,test
syn_f005566-3-Pos,158.35,96.99,72.24,86.86,48.71,31.66,37.39,65.14,34.99,27.56,unknown
syn_f005568-0-Pos,170.09,93.24,80.13,103.14,55.87,37.84,35.21,85.94,33.93,28.5,unknown
syn_f005571-0-Pos,164.38,102.12,83.94,117.48,67.11,45.89,36.33,95.52,33.31,31.83,test
syn_f005610-2-Pos,174.53,100.71,76.0,115.51,69.12,45.9,42.21,88.94,38.22,32.76,test
syn_f005615-1-Pos,164.06,92.62,74.66,101.14,54.91,38.48,34.91,83.71,34.05,30.07,test
syn_f005636-1-Pos,163.36,102.91,89.42,107.97,64.85,45.3,40.44,92.39,35.59,37.22,test
syn_f005650-1-Pos,159.65,105.75,87.5,109.28,65.24,46.36,38.68,91.27,39.1,36.02,unknown
syn_f005735-0-Pre,161.9,98.36,87.19,110.95,60.4,46.42,38.12,93.31,34.39,33.7,test
syn_f005739-2-Pos,163.74,98.92,83.5,104.36,61.24,40.26,37.2,91.9,37.87,32.26,test
syn_f005766-1-Pos,164.16,86.7,64.43,93.02,53.62,40.18,35.85,68.96,34.06,28.68,unknown
syn_f005780-0-Pos,152.49,91.97,77.36,96.33,55.9,41.49,33.24,82.69,33.86,27.43,test
syn_f005797-2-Pos,175.17,98.76,76.27,109.7,64.27,42.8,38.8,81.88,35.39,33.82,test
syn_f005800-3-Pos,163.93,113.63,89.8,107.34,63.77,41.81,41.4,91.28,40.66,36.12,unknown
syn_f005822-1-Pre,163.08,118.13,96.91,114.32,66.37,46.76,42.37,101.41,38.35,36.8,test
syn_f005831-2-Pre,166.83,110.24,84.89,113.35,68.02,46.93,41.5,92.87,39.79,36.67,test
syn_f005836-3-Pos,168.7,105.73,76.84,115.17,68.27,45.48,46.71,86.79,36.81,38.69,test
syn_f005848-1-Pre,157.84,94.84,79.93,107.75,61.0,41.56,33.37,85.99,38.66,30.3,unknown
syn_f005885-1-Pre,178.68,105.46,78.72,102.74,56.47,37.8,36.63,82.68,35.04,28.01,unknown
syn_f005917-2-Pre,168.44,102.2,82.45,99.66,58.24,39.17,40.15,82.64,37.87,32.13,test
syn_f005931-2-Pos,165.92,102.28,81.03,97.65,56.16,38.25,36.06,84.22,38.56,29.52,unknown
syn_f005932-0-Pos,168.33,107.26,90.62,116.2,67.25,44.06,41.08,93.8,36.54,33.84,unknown
syn_f005933-1-Pre,152.98,103.71,83.2,103.94,61.17,41.68,36.23,90.55,39.69,32.04,unknown
syn_f005940-0-Pos,162.52,94.41,80.6,98.92,51.9,34.72,30.9,83.09,33.25,27.3,unknown
syn_f005942-3-Pre,182.79,108.04,81.2,112.44,68.05,39.51,40.84,88.59,40.14,34.53,test
syn_f005945-0-Pre,176.73,121.2,105.76,133.87,73.72,51.04,43.65,118.01,38.72,41.58,test
syn_f005945-2-Pos,176.73,125.39,103.65,132.96,76.33,51.64,47.2,116.94,40.18,43.47,unknown
syn_f005954-1-Pos,171.19,82.49,69.68,94.46,54.08,35.36,33.6,74.87,32.03,24.39,unknown
syn_f005978-0-Pos,160.94,89.63,75.28,94.7,47.28,34.37,33.07,79.93,33.95,24.34,unknown
syn_f005978-2-Pos,160.94,94.66,73.04,92.86,50.75,34.53,36.9,76.92,35.79,27.88,unknown
syn_f005982-2-Pre,155.29,118.66,97.34,110.08,62.18,44.77,37.52,98.43,43.65,38.5,unknown
syn_f005995-1-Pos,166.69,90.56,73.64,104.85,57.45,40.98,35.65,80.62,33.68,28.05,unknown
syn_m006008-1-Pos,178.68,95.93,77.56,101.36,57.56,36.17,36.77,78.03,33.81,29.24,unknown
syn_m006008-3-Pos,178.68,104.5,67.35,102.55,58.56,36.13,40.71,66.81,35.07,34.48,unknown
syn_m006012-2-Pre,180.4,113.5,86.28,102.98,59.25,39.95,43.58,85.74,45.62,36.52,unknown
syn_m006019-1-Pre,175.08,100.17,85.44,106.73,61.4,41.1,40.24,90.54,40.91,33.97,unknown
syn_m006040-0-Pre,189.25,105.67,101.37,110.97,65.26,44.65,41.88,105.49,40.57,30.77,test
syn_m006059-1-Pos,171.9,100.09,78.79,99.87,53.9,36.5,38.17,80.15,38.06,29.11,unknown
syn_m006099-3-Pre,163.84,113.09,79.78,99.8,61.11,39.31,41.33,78.92,44.88,36.55,unknown
syn_m006111-1-Pos,164.75,98.76,81.26,102.51,64.27,43.67,39.83,81.05,40.15,35.91,test
syn_m006129-1-Pre,165.38,102.29,88.02,98.09,55.98,39.06,37.62,85.71,39.14,35.99,test
syn_m006146-0-Pre,165.67,96.64,91.04,107.65,63.53,44.29,38.85,98.99,37.34,31.37,unknown
syn_m006150-2-Pos,159.53,81.1,54.11,86.68,44.59,28.2,28.23,51.12,32.08,25.58,test
syn_m006173-0-Pre,185.51,103.61,93.56,108.77,58.11,42.51,36.61,98.48,39.21,28.86,test
syn_m006176-1-Pre,170.56,89.7,75.44,100.39,56.61,38.49,37.65,77.87,36.71,28.59,test
syn_m006192-2-Pre,186.82,110.97,84.1,114.93,67.98,45.57,46.35,85.04,44.38,37.1,test
syn_m006208-1-Pre,169.92,99.91,79.77,99.21,60.35,39.83,36.69,78.61,39.6,33.46,unknown
syn_m006208-2-Pos,169.92,103.17,75.36,99.48,60.73,39.83,38.62,72.74,40.16,35.45,unknown
syn_m006215-3-Pre,175.49,95.65,58.16,95.9,48.63,35.01,39.55,55.91,35.42,31.43,unknown
syn_m006219-0-Pre,185.76,94.93,90.17,97.58,55.85,37.27,36.74,90.25,41.03,26.93,unknown
syn_m006244-2-Pre,190.04,115.79,89.7,117.43,69.68,45.74,41.43,90.14,41.36,41.5,test
syn_m006247-3-Pos,179.7,127.99,92.85,116.82,69.84,47.21,51.15,93.8,45.97,42.25,unknown
syn_m006272-3-Pre,193.79,113.25,75.09,106.08,56.13,38.34,40.0,75.09,41.39,37.65,test
syn_m006290-2-Pos,181.4,112.3,81.91,104.37,59.09,43.04,43.88,82.34,41.54,33.41,test
syn_m006290-3-Pos,181.4,116.06,76.3,105.19,59.43,42.99,45.89,76.22,42.12,36.01,unknown
syn_m006295-0-Pos,176.11,80.21,75.03,95.56,51.87,36.94,36.61,76.54,37.03,25.19,unknown
syn_m006301-2-Pre,182.48,119.51,99.88,120.12,72.18,49.19,48.59,103.18,43.06,40.92,test
syn_m006332-2-Pos,175.31,117.07,82.46,111.17,67.83,43.76,43.21,84.09,43.16,41.77,unknown
syn_m006340-2-Pre,178.18,91.03,61.92,95.76,55.02,35.15,32.81,59.63,36.67,29.93,test
syn_m006350-2-Pre,182.01,104.11,86.16,99.68,57.09,38.8,39.31,92.69,42.19,32.65,unknown
syn_m006360-3-Pre,188.52,119.06,90.66,109.13,63.0,42.35,44.55,91.17,40.2,37.46,unknown
syn_m006368-0-Pre,176.92,106.24,106.62,112.53,65.47,44.93,40.17,114.74,40.4,33.5,test
syn_m006376-1-Pre,173.92,101.37,86.42,105.14,62.69,42.17,39.71,88.28,40.54,31.52,test
syn_m006398-3-Pre,173.57,103.42,68.18,106.86,58.15,39.3,43.39,71.12,38.85,34.39,test
syn_m006403-1-Pos,182.58,98.37,86.74,101.7,59.01,38.3,36.84,86.68,39.5,31.58,test
syn_m006404-1-Pos,164.93,112.03,102.23,104.34,60.27,41.01,39.83,104.57,44.66,33.83,unknown
syn_m006407-3-Pos,177.48,100.52,64.05,98.64,55.34,37.55,41.0,64.38,40.43,34.16,test
syn_m006416-2-Pos,180.25,119.78,99.51,114.74,68.97,46.23,45.43,100.04,47.62,41.66,test
syn_m006424-1-Pre,179.86,107.85,89.82,105.18,62.45,42.67,40.21,90.08,43.43,30.05,unknown
syn_m006425-0-Pre,174.08,95.44,86.57,108.63,61.96,45.05,41.44,91.88,38.16,29.27,unknown
syn_m006437-0-Pos,171.24,96.88,82.09,96.82,60.08,41.92,37.87,82.01,39.49,33.57,unknown
syn_m006451-3-Pos,168.88,107.38,77.52,98.46,57.38,37.87,40.79,75.67,39.56,33.4,test
syn_m006492-2-Pos,187.57,104.48,79.96,109.51,65.69,43.7,45.24,80.98,41.59,37.22,unknown
syn_m006493-3-Pos,157.71,99.65,68.74,94.5,51.49,37.65,36.96,63.21,39.55,31.27,test
syn_m006497-0-Pre,178.31,102.98,94.11,111.63,62.69,42.82,39.73,98.32,37.37,27.79,test
syn_f006003-3-Pos,162.16,87.52,59.06,102.26,58.03,40.83,37.41,68.91,30.99,26.31,test
syn_f006006-0-Pos,155.08,102.56,87.0,108.03,60.21,43.62,36.24,97.27,37.44,34.13,unknown
syn_f006012-2-Pos,159.47,85.67,71.81,102.12,58.62,42.32,41.38,77.44,34.75,30.89,test
syn_f006016-1-Pre,166.01,99.55,84.08,110.96,65.71,44.55,38.57,81.93,34.63,31.16,unknown
syn_f006078-1-Pos,160.49,93.26,81.59,101.81,56.31,40.07,33.56,84.03,35.67,30.61,unknown
syn_f006078-3-Pre,160.49,97.37,79.93,102.16,59.41,40.96,37.48,80.77,37.56,33.53,unknown
syn_f006088-3-Pos,153.88,94.33,69.42,99.26,60.6,42.6,36.88,74.51,34.22,29.81,test
syn_f006096-3-Pre,154.5,91.0,65.67,101.36,60.47,41.89,37.63,68.67,30.95,29.79,test
syn_f006160-2-Pos,183.88,92.74,73.48,114.06,63.35,40.74,39.69,83.99,35.86,31.98,unknown
syn_f006188-0-Pre,172.28,81.84,66.26,100.95,54.82,39.88,34.41,74.63,32.36,25.17,test
syn_f006198-1-Pre,165.26,77.19,55.76,98.79,53.55,38.01,32.67,64.6,32.16,24.11,test
syn_f006209-2-Pos,156.33,97.62,72.59,95.19,59.54,39.66,37.1,76.18,36.27,31.67,test
syn_f006214-1-Pos,170.32,106.87,84.36,108.14,61.66,41.33,37.78,89.93,37.33,34.97,test
syn_f006251-1-Pos,163.67,99.0,83.67,105.99,62.53,42.87,38.43,87.33,34.4,33.76,test
syn_f006252-1-Pre,156.95,96.5,74.1,102.63,56.43,38.83,34.08,78.89,31.96,27.04,unknown
syn_f006252-3-Pos,156.95,101.34,71.59,103.27,59.65,39.94,38.11,76.71,33.9,29.98,test
syn_f006256-2-Pre,159.36,94.86,75.51,116.39,66.5,45.16,38.41,85.53,37.71,35.87,unknown
syn_f006270-3-Pos,153.8,93.07,70.57,99.14,58.2,39.39,36.52,75.71,35.24,29.88,test
syn_f006274-1-Pos,173.22,102.97,81.15,118.25,67.69,43.38,38.7,95.95,37.2,34.67,test
syn_f006279-0-Pos,162.59,94.58,73.06,102.6,54.01,38.04,33.16,81.87,33.15,22.99,unknown
syn_f006288-2-Pre,171.83,112.15,90.21,115.28,66.34,43.76,42.67,96.2,39.26,35.33,test
syn_f006293-3-Pre,166.77,103.23,74.05,97.35,58.42,37.63,40.82,73.86,36.11,32.0,test
syn_f006300-0-Pre,178.28,144.14,121.85,145.94,83.21,54.1,47.35,133.06,48.01,46.8,test
syn_f006303-1-Pos,161.74,96.8,83.2,112.11,65.91,45.74,40.74,88.56,35.13,32.91,test
syn_f006306-0-Pre,166.36,87.2,75.21,107.41,57.12,40.0,31.57,81.35,29.63,27.03,unknown
syn_f006307-3-Pos,169.32,102.92,74.9,107.37,62.97,40.42,37.18,73.72,37.86,32.88,unknown
syn_f006334-1-Pre,157.33,96.05,86.6,109.29,59.25,41.48,34.43,94.67,37.36,28.25,test
syn_f006336-3-Pos,169.67,109.91,92.12,112.48,64.01,44.37,41.71,90.11,38.06,37.55,unknown
syn_f006368-3-Pre,173.44,116.71,90.51,118.29,73.64,47.21,46.03,101.52,44.54,38.34,test
syn_f006400-2-Pos,168.17,96.82,72.77,108.1,62.35,41.7,38.83,80.01,34.22,33.38,test
syn_f006415-2-Pos,161.72,78.95,58.42,96.74,53.78,36.86,37.47,61.75,30.85,24.42,unknown
syn_f006418-1-Pre,169.06,99.9,80.19,114.04,69.34,46.04,41.19,83.54,35.39,37.06,test
syn_f006425-2-Pre,170.12,100.68,75.21,99.19,57.04,38.96,37.79,78.82,36.63,29.06,unknown
syn_f006449-3-Pre,149.49,95.16,74.04,109.93,63.33,44.78,34.35,79.72,34.22,31.68,unknown
syn_f006471-0-Pre,167.14,93.52,80.5,104.04,56.94,39.16,33.98,87.65,36.21,24.93,unknown
syn_f006486-3-Pre,167.48,84.76,56.17,88.44,51.47,34.24,39.0,61.23,33.43,26.89,unknown
syn_f006494-0-Pre,171.78,102.19,88.13,109.15,59.26,41.28,34.64,92.77,33.97,33.81,test
syn_m006532-1-Pre,184.14,112.81,103.11,120.6,73.61,50.19,46.6,106.39,44.96,38.59,unknown
syn_m006535-3-Pos,178.96,112.58,75.59,107.71,64.96,41.47,46.41,75.59,44.81,38.71,test
syn_m006579-1-Pre,162.78,96.21,77.26,96.09,57.6,39.68,35.49,78.19,36.41,30.92,unknown
syn_m006644-1-Pos,172.74,98.66,79.96,102.55,58.45,40.72,39.33,81.54,40.25,32.89,test
syn_m006648-0-Pos,190.89,99.03,89.52,108.45,62.15,40.97,40.06,95.23,37.66,27.68,unknown
syn_m006648-3-Pos,190.89,109.77,75.84,109.63,62.92,40.74,45.68,77.58,39.44,35.31,test
syn_m006663-1-Pos,178.8,115.3,100.43,104.68,59.17,40.83,39.18,102.37,48.44,36.95,unknown
syn_m006668-1-Pre,179.92,105.3,85.12,105.0,64.15,43.71,41.75,87.41,41.62,33.2,test
syn_m006687-1-Pos,171.79,108.19,89.74,108.49,64.31,44.45,39.96,89.85,41.5,32.8,unknown
syn_m006692-3-Pre,184.86,105.98,74.43,98.67,54.86,38.85,41.54,74.43,41.97,34.1,unknown
syn_m006735-1-Pos,189.01,95.36,81.21,103.29,58.55,38.08,38.83,82.57,36.73,28.66,test
syn_m006739-1-Pre,180.48,104.56,90.01,98.23,54.9,38.41,37.58,95.93,40.33,28.9,unknown
syn_m006741-1-Pos,178.91,91.59,73.38,104.53,60.29,40.47,39.08,71.8,37.47,29.99,unknown
syn_m006753-3-Pre,178.47,107.76,72.27,101.5,57.32,37.77,39.83,72.27,40.7,35.44,test
syn_m006758-3-Pos,173.05,118.49,81.77,108.36,63.13,43.58,45.42,78.92,47.04,38.76,test
syn_m006762-1-Pre,160.55,90.56,81.39,98.46,53.07,37.32,36.65,81.98,36.2,28.83,unknown
syn_m006774-1-Pre,174.81,108.61,92.24,102.63,59.66,40.89,39.56,92.24,43.48,31.34,test
syn_m006780-1-Pos,170.36,94.06,81.03,102.39,59.09,39.53,41.45,80.17,36.6,28.82,test
syn_m006833-2-Pos,190.05,113.12,90.3,108.21,61.1,43.87,42.25,92.4,43.84,34.76,unknown
syn_m006851-1-Pre,169.87,101.36,80.75,98.65,55.98,39.86,37.83,81.51,37.21,32.14,test
syn_m006852-0-Pos,183.98,101.6,96.73,105.77,58.75,40.33,37.14,101.69,41.24,31.4,unknown
syn_m006864-0-Pre,193.91,102.91,93.94,104.69,58.86,41.81,37.52,95.15,40.43,31.34,test
syn_m006878-3-Pre,172.74,100.4,70.61,96.47,58.23,39.37,38.22,67.39,39.82,35.43,test
syn_m006881-3-Pos,182.47,105.69,66.19,101.25,56.17,37.96,42.78,69.26,39.09,35.54,unknown
syn_m006887-2-Pre,179.55,121.0,93.41,115.24,67.69,45.14,47.17,96.68,45.7,37.86,test
syn_m006894-2-Pre,173.6,105.09,84.09,107.61,64.07,42.3,41.99,84.78,40.57,36.31,test
syn_m006901-1-Pre,152.61,95.32,77.03,101.65,60.3,42.56,37.12,73.36,40.61,33.69,test
syn_m006907-3-Pos,170.49,117.71,86.68,99.16,58.69,42.0,47.29,84.99,48.69,40.59,unknown
syn_m006923-2-Pos,196.65,132.26,103.14,124.59,76.02,50.54,49.52,103.32,50.47,44.6,test
syn_m006953-1-Pre,181.91,108.79,96.58,107.32,61.13,41.51,39.87,96.49,40.89,32.75,test
syn_m006957-1-Pre,184.82,127.95,112.79,114.37,69.2,47.5,47.56,112.49,48.95,38.61,test
syn_m006969-3-Pos,170.34,105.24,63.91,100.69,58.24,38.41,42.79,57.27,36.96,33.03,unknown
syn_m006988-2-Pre,172.73,92.81,63.72,94.63,53.16,37.13,39.71,62.28,36.31,31.81,unknown
syn_f006515-1-Pre,167.18,98.33,80.65,108.15,60.63,41.75,38.92,82.92,37.03,29.45,test
syn_f006537-3-Pre,168.45,97.63,80.21,98.02,56.29,37.69,36.82,79.23,38.57,30.05,unknown
syn_f006558-3-Pre,168.66,89.1,65.73,95.78,54.55,35.63,38.12,69.68,33.42,28.86,test
syn_f006584-0-Pos,158.13,90.82,73.93,93.06,48.43,33.18,29.67,80.01,30.43,23.61,test
syn_f006585-1-Pos,169.41,108.12,88.78,109.02,63.49,41.52,42.34,96.49,37.2,33.38,test
syn_f006625-0-Pre,167.69,93.13,82.63,110.45,62.43,43.19,34.61,94.52,37.05,31.42,unknown
syn_f006632-0-Pre,171.85,112.25,100.69,122.02,67.78,46.56,38.75,107.17,38.54,37.08,test
syn_f006639-2-Pre,166.13,92.33,76.45,104.03,56.67,38.05,37.1,87.94,34.1,29.58,test
syn_f006641-1-Pre,166.71,109.73,91.17,110.23,64.13,45.37,39.56,99.67,37.72,35.76,test
syn_f006653-0-Pre,170.98,97.86,83.4,110.12,61.53,43.3,34.42,87.22,36.06,29.5,test
syn_f006660-3-Pos,152.44,84.2,57.01,94.99,56.4,40.96,37.91,59.57,31.59,26.46,unknown
syn_f006663-2-Pre,169.98,85.74,60.86,100.04,56.33,36.06,34.38,61.88,31.67,25.18,unknown
syn_f006665-1-Pos,165.73,86.04,66.69,103.76,62.11,40.69,37.47,76.6,30.7,32.33,unknown
syn_f006669-3-Pos,161.09,95.6,69.86,100.82,58.2,41.19,35.95,82.91,33.86,29.91,unknown
syn_f006671-1-Pos,173.75,115.46,96.3,120.04,67.87,47.07,41.53,100.19,38.41,36.77,test
syn_f006686-3-Pre,164.75,108.55,82.43,110.78,67.67,47.63,42.06,81.16,39.79,38.83,test
syn_f006695-0-Pos,154.59,80.74,66.34,93.29,48.24,33.21,30.65,73.57,32.17,20.83,test
syn_f006710-3-Pos,150.28,104.04,83.15,101.35,57.23,37.16,33.71,89.38,36.34,34.14,test
